Gene	OTU	phylum	class	genus
rplB	rplB_5574	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_5574	Actinobacteria	Actinobacteridae	Beutenbergiaceae
rplB	rplB_5575	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5575	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5575	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5576	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5576	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_5576	Proteobacteria	Alphaproteobacteria	Oligotropha
rplB	rplB_5577	Caldiserica	Caldisericia	Caldisericum
rplB	rplB_5577	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5577	Firmicutes	Clostridia	Thermincola
rplB	rplB_5578	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5578	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5578	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5579	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_5579	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_5579	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5580	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5580	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_5580	Actinobacteria	Actinobacteridae	Dermatophilaceae
rplB	rplB_5581	Firmicutes	Clostridia	Thermoanaerobacter
rplB	rplB_5581	Firmicutes	Clostridia	Thermoanaerobacter
rplB	rplB_5581	Firmicutes	Clostridia	Thermincola
rplB	rplB_5582	Firmicutes	Negativicutes	Pelosinus
rplB	rplB_5582	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_5582	Firmicutes	Clostridia	Thermincola
rplB	rplB_5583	Actinobacteria	Actinobacteridae	Nakamurellaceae
rplB	rplB_5583	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_5583	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_5584	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5584	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5584	Firmicutes	Clostridia	Dethiobacter
rplB	rplB_5585	Firmicutes	Clostridia	Thermincola
rplB	rplB_5585	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5585	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_5586	Firmicutes	Negativicutes	Mitsuokella
rplB	rplB_5586	Firmicutes	Negativicutes	Selenomonas
rplB	rplB_5586	Firmicutes	Negativicutes	Megamonas
rplB	rplB_5587	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5587	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5587	Firmicutes	Clostridia	Carboxydothermus
rplB	rplB_5588	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5588	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_5588	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_5589	Actinobacteria	Actinobacteridae	Beutenbergiaceae
rplB	rplB_5589	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_5589	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_5590	Proteobacteria	Betaproteobacteria	Methylobacillus
rplB	rplB_5590	Proteobacteria	Betaproteobacteria	Methylotenera
rplB	rplB_5590	Proteobacteria	Betaproteobacteria	Burkholderia
rplB	rplB_5591	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5591	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5591	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5592	Proteobacteria	Deltaproteobacteria	Geobacter
rplB	rplB_5592	Synergistetes	Synergistia	Thermovirga
rplB	rplB_5592	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5593	Actinobacteria	Actinobacteridae	Dermatophilaceae
rplB	rplB_5593	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_5593	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_5594	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5594	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5594	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5595	Acidobacteria	Solibacteres	CandidatusSolibacter
rplB	rplB_5595	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5595	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5596	Proteobacteria	Gammaproteobacteria	Pseudoalteromonas
rplB	rplB_5596	Proteobacteria	Gammaproteobacteria	Rheinheimera
rplB	rplB_5596	Proteobacteria	Gammaproteobacteria	Glaciecola
rplB	rplB_5597	Proteobacteria	Deltaproteobacteria	Polyangiaceae
rplB	rplB_5597	Thermodesulfobacteria	Thermodesulfobacteriales	NA
rplB	rplB_5597	Firmicutes	Clostridia	Thermincola
rplB	rplB_5598	Firmicutes	Clostridia	Thermincola
rplB	rplB_5598	Firmicutes	Clostridia	Ruminiclostridium
rplB	rplB_5598	Firmicutes	Clostridia	Clostridium
rplB	rplB_5599	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5599	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5599	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5600	Proteobacteria	Alphaproteobacteria	Roseomonas
rplB	rplB_5600	Proteobacteria	Alphaproteobacteria	Gluconacetobacter
rplB	rplB_5600	Proteobacteria	Alphaproteobacteria	Komagataeibacter
rplB	rplB_5601	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5601	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5601	Firmicutes	Clostridia	Heliobacillus
rplB	rplB_5602	Proteobacteria	Gammaproteobacteria	Thiorhodospira
rplB	rplB_5602	Proteobacteria	Gammaproteobacteria	Dickeya
rplB	rplB_5602	Proteobacteria	Gammaproteobacteria	Hafnia
rplB	rplB_5603	Firmicutes	Clostridia	Carboxydothermus
rplB	rplB_5603	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5603	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5604	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5604	Firmicutes	Clostridia	Carboxydothermus
rplB	rplB_5604	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5605	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5605	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5605	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5606	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5606	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_5606	Actinobacteria	Actinobacteridae	Nocardiaceae
rplB	rplB_5607	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5607	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5607	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5608	Actinobacteria	Rubrobacteridae	Rubrobacteraceae
rplB	rplB_5608	Firmicutes	Clostridia	Pseudoramibacter
rplB	rplB_5608	Firmicutes	Clostridia	Eubacterium
rplB	rplB_5609	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5609	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5609	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5610	Firmicutes	Clostridia	Thermincola
rplB	rplB_5610	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5610	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5611	Synergistetes	Synergistia	Thermovirga
rplB	rplB_5611	Firmicutes	Clostridia	Thermincola
rplB	rplB_5611	Acidobacteria	Holophagae	Holophaga
rplB	rplB_5612	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5612	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5612	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5613	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5613	Aquificae	Desulfurobacteriales	NA
rplB	rplB_5613	Aquificae	Desulfurobacteriales	NA
rplB	rplB_5614	Proteobacteria	Alphaproteobacteria	Gluconacetobacter
rplB	rplB_5614	Proteobacteria	Alphaproteobacteria	Acetobacter
rplB	rplB_5614	Proteobacteria	Alphaproteobacteria	Acetobacter
rplB	rplB_5615	Acidobacteria	Solibacteres	CandidatusSolibacter
rplB	rplB_5615	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5615	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5616	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5616	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5616	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5617	Proteobacteria	Alphaproteobacteria	Phenylobacterium
rplB	rplB_5617	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_5617	Proteobacteria	Alphaproteobacteria	Oceanicaulis
rplB	rplB_5618	Firmicutes	Clostridia	Thermincola
rplB	rplB_5618	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5618	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_5619	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5619	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5619	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5620	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5620	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5620	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5621	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5621	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5621	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5622	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5622	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5622	Firmicutes	Clostridia	Pseudoramibacter
rplB	rplB_5623	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_5623	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_5623	Proteobacteria	Alphaproteobacteria	Magnetospirillum
rplB	rplB_5624	Proteobacteria	Alphaproteobacteria	Sphingopyxis
rplB	rplB_5624	Proteobacteria	Alphaproteobacteria	Sphingomonas
rplB	rplB_5624	Proteobacteria	Alphaproteobacteria	Novosphingobium
rplB	rplB_5625	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5625	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5625	Firmicutes	Clostridia	Eubacterium
rplB	rplB_5626	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_5626	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_5626	Actinobacteria	Actinobacteridae	Geodermatophilaceae
rplB	rplB_5627	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5627	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5627	Firmicutes	Clostridia	Desulfosporosinus
rplB	rplB_5628	Actinobacteria	Actinobacteridae	Dermatophilaceae
rplB	rplB_5628	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5628	Actinobacteria	Actinobacteridae	Beutenbergiaceae
rplB	rplB_5629	Thermobaculum	NA	NA
rplB	rplB_5629	Chloroflexi	Ktedonobacteria	Ktedonobacter
rplB	rplB_5629	Firmicutes	Clostridia	Moorellagroup
rplB	rplB_5630	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_5630	Actinobacteria	Actinobacteridae	Dermatophilaceae
rplB	rplB_5630	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_5631	Proteobacteria	Deltaproteobacteria	Polyangiaceae
rplB	rplB_5631	Proteobacteria	Deltaproteobacteria	Geobacter
rplB	rplB_5631	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_5632	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5632	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5632	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5633	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5633	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5633	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5634	Chloroflexi	Ktedonobacteria	Ktedonobacter
rplB	rplB_5634	Firmicutes	Clostridia	Thermincola
rplB	rplB_5634	Chloroflexi	Sphaerobacteridae	Sphaerobacteraceae
rplB	rplB_5635	Firmicutes	Clostridia	Desulfitobacterium
rplB	rplB_5635	Firmicutes	Clostridia	Desulfitobacterium
rplB	rplB_5635	Firmicutes	Clostridia	Desulfitobacterium
rplB	rplB_5636	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5636	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5636	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5637	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5637	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5637	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5638	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5638	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5638	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5639	Proteobacteria	Betaproteobacteria	Sideroxydans
rplB	rplB_5639	Proteobacteria	Gammaproteobacteria	Dickeya
rplB	rplB_5639	Proteobacteria	Gammaproteobacteria	Xenorhabdus
rplB	rplB_5640	Acidobacteria	Holophagae	Holophaga
rplB	rplB_5640	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5640	Aquificae	Desulfurobacteriales	NA
rplB	rplB_5641	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5641	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5641	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_5642	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5642	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_5642	Firmicutes	Bacilli	Alicyclobacillus
rplB	rplB_5643	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5643	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5643	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5644	Firmicutes	Clostridia	Syntrophothermus
rplB	rplB_5644	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_5644	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5645	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5645	Firmicutes	Clostridia	Thermincola
rplB	rplB_5645	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5646	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_5646	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_5646	Actinobacteria	Actinobacteridae	Streptomycetaceae
rplB	rplB_5647	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5647	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5647	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5648	Actinobacteria	Acidimicrobidae	Acidimicrobiaceae
rplB	rplB_5648	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_5648	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5649	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5649	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5649	Aquificae	Desulfurobacteriales	NA
rplB	rplB_5650	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5650	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5650	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5651	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5651	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5651	Firmicutes	Clostridia	Carboxydothermus
rplB	rplB_5652	Firmicutes	Clostridia	Ruminiclostridium
rplB	rplB_5652	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5652	Firmicutes	Clostridia	Heliobacterium
rplB	rplB_5653	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5653	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5653	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5654	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5654	Synergistetes	Synergistia	Thermovirga
rplB	rplB_5654	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5655	Proteobacteria	Alphaproteobacteria	Beijerinckia
rplB	rplB_5655	Proteobacteria	Alphaproteobacteria	Methylocella
rplB	rplB_5655	Proteobacteria	Alphaproteobacteria	Methylosinus
rplB	rplB_5656	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5656	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5656	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5657	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_5657	Proteobacteria	Alphaproteobacteria	Asticcacaulis
rplB	rplB_5657	Proteobacteria	Alphaproteobacteria	Phenylobacterium
rplB	rplB_5658	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5658	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5658	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5659	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5659	Aquificae	Desulfurobacteriales	NA
rplB	rplB_5659	Firmicutes	Clostridia	Ruminiclostridium
rplB	rplB_5660	artificialsequences	NA	NA
rplB	rplB_5660	Proteobacteria	Gammaproteobacteria	Thioalkalivibrio
rplB	rplB_5660	Proteobacteria	Gammaproteobacteria	Pseudomonas
rplB	rplB_5661	Acidobacteria	Solibacteres	CandidatusSolibacter
rplB	rplB_5661	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5661	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5662	Firmicutes	Bacilli	Gemella
rplB	rplB_5662	Firmicutes	Bacilli	Geobacillus
rplB	rplB_5662	Firmicutes	Bacilli	Eremococcus
rplB	rplB_5663	Actinobacteria	Actinobacteridae	Beutenbergiaceae
rplB	rplB_5663	Actinobacteria	Actinobacteridae	Catenulisporaceae
rplB	rplB_5663	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_5664	Proteobacteria	Alphaproteobacteria	unclassifiedAcetobacteraceae
rplB	rplB_5664	Proteobacteria	Alphaproteobacteria	Roseomonas
rplB	rplB_5664	Proteobacteria	Alphaproteobacteria	Acetobacter
rplB	rplB_5665	Actinobacteria	Actinobacteridae	Pseudonocardiaceae
rplB	rplB_5665	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5665	Actinobacteria	Actinobacteridae	Pseudonocardiaceae
rplB	rplB_5666	Proteobacteria	Alphaproteobacteria	Parvibaculum
rplB	rplB_5666	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_5666	Proteobacteria	Alphaproteobacteria	Magnetospirillum
rplB	rplB_5667	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_5667	Proteobacteria	Alphaproteobacteria	Azorhizobium
rplB	rplB_5667	Proteobacteria	Alphaproteobacteria	Rhodospirillum
rplB	rplB_5668	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5668	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5668	Actinobacteria	Actinobacteridae	Cellulomonadaceae
rplB	rplB_5669	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5669	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5669	Firmicutes	Clostridia	Thermosediminibacter
rplB	rplB_5670	Proteobacteria	Alphaproteobacteria	Phenylobacterium
rplB	rplB_5670	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_5670	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_5671	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5671	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5671	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5672	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5672	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5672	Firmicutes	Clostridia	Eubacterium
rplB	rplB_5673	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5673	Firmicutes	Clostridia	Thermincola
rplB	rplB_5673	Firmicutes	Clostridia	Ruminiclostridium
rplB	rplB_5674	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_5674	Proteobacteria	Alphaproteobacteria	Azospirillum
rplB	rplB_5674	Proteobacteria	Alphaproteobacteria	Rhodospirillum
rplB	rplB_5675	Chloroflexi	Ktedonobacteria	Ktedonobacter
rplB	rplB_5675	Firmicutes	Clostridia	Thermincola
rplB	rplB_5675	Chloroflexi	Sphaerobacteridae	Sphaerobacteraceae
rplB	rplB_5676	Firmicutes	Clostridia	Moorellagroup
rplB	rplB_5676	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5676	Firmicutes	Clostridia	Pelotomaculum
rplB	rplB_5677	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5677	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5677	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5678	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5678	Proteobacteria	Alphaproteobacteria	Oligotropha
rplB	rplB_5678	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5679	Actinobacteria	Actinobacteridae	Frankiaceae
rplB	rplB_5679	Actinobacteria	Actinobacteridae	Frankiaceae
rplB	rplB_5679	Actinobacteria	Actinobacteridae	Frankiaceae
rplB	rplB_5680	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5680	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5680	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5681	Proteobacteria	Alphaproteobacteria	Caulobacter
rplB	rplB_5681	Proteobacteria	Alphaproteobacteria	Asticcacaulis
rplB	rplB_5681	Proteobacteria	Alphaproteobacteria	Phenylobacterium
rplB	rplB_5682	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5682	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5682	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5683	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5683	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5683	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5684	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5684	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5684	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5685	Proteobacteria	Gammaproteobacteria	Pseudoxanthomonas
rplB	rplB_5685	Proteobacteria	Gammaproteobacteria	Xanthomonas
rplB	rplB_5685	Proteobacteria	Gammaproteobacteria	Pseudoxanthomonas
rplB	rplB_5686	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5686	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5686	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5687	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5687	Firmicutes	Clostridia	Thermosediminibacter
rplB	rplB_5687	Actinobacteria	Coriobacteridae	Coriobacteriaceae
rplB	rplB_5688	Proteobacteria	Alphaproteobacteria	Rhodospirillum
rplB	rplB_5688	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_5688	Proteobacteria	Alphaproteobacteria	Parvibaculum
rplB	rplB_5689	Actinobacteria	Actinobacteridae	Jonesiaceae
rplB	rplB_5689	Actinobacteria	Actinobacteridae	Kineosporiaceae
rplB	rplB_5689	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_5690	Proteobacteria	Betaproteobacteria	Burkholderia
rplB	rplB_5690	Proteobacteria	Betaproteobacteria	Burkholderia
rplB	rplB_5690	Proteobacteria	Betaproteobacteria	Burkholderia
rplB	rplB_5691	Proteobacteria	Alphaproteobacteria	Oligotropha
rplB	rplB_5691	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5691	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5692	Proteobacteria	Alphaproteobacteria	Phaeospirillum
rplB	rplB_5692	Proteobacteria	Alphaproteobacteria	NA
rplB	rplB_5692	Proteobacteria	Alphaproteobacteria	Magnetospirillum
rplB	rplB_5693	Actinobacteria	Rubrobacteridae	Conexibacter
rplB	rplB_5693	Actinobacteria	Rubrobacteridae	Patulibacter
rplB	rplB_5693	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_5694	Actinobacteria	Actinobacteridae	Mycobacteriaceae
rplB	rplB_5694	Actinobacteria	Actinobacteridae	Mycobacteriaceae
rplB	rplB_5694	Actinobacteria	Actinobacteridae	Gordoniaceae
rplB	rplB_5695	Acidobacteria	Solibacteres	CandidatusSolibacter
rplB	rplB_5695	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5695	Firmicutes	Clostridia	Desulfotomaculum
rplB	rplB_5696	Actinobacteria	Acidimicrobidae	Acidimicrobiaceae
rplB	rplB_5696	Actinobacteria	Actinobacteridae	Acidothermaceae
rplB	rplB_5696	Actinobacteria	Actinobacteridae	Microbacteriaceae
rplB	rplB_5697	Firmicutes	Clostridia	Thermincola
rplB	rplB_5697	Firmicutes	Clostridia	Halothermothrix
rplB	rplB_5697	Firmicutes	Clostridia	Thermaerobacter
rplB	rplB_5698	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5698	Acidobacteria	Solibacteres	CandidatusSolibacter
rplB	rplB_5698	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5699	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5699	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5699	Acidobacteria	Acidobacteriales	NA
rplB	rplB_5700	Verrucomicrobia	Verrucomicrobiae	Pedosphaera
rplB	rplB_5700	Firmicutes	Negativicutes	Thermosinus
rplB	rplB_5700	Verrucomicrobia	Spartobacteria	NA
rplB	rplB_5701	Proteobacteria	Alphaproteobacteria	Rhodopseudomonas
rplB	rplB_5701	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
rplB	rplB_5701	Proteobacteria	Alphaproteobacteria	Bradyrhizobium
