Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
rplB_0293	17	194.08336353626	3770	0.0205515982431836	0.389705882352941	0	-0.559966973147625	0.595155709342561
rplB_0304	105	5131.08077197242	61698	0.141252207723065	0.146153846153846	3	2.33457723099015	0.688979591836735
rplB_0322	38	1424.21155138633	13700	0.0225045330042299	0.19203413940256	0	1.28428571660669	0.0512465373961217
rplB_0325	11	7.2504414290491	242	0.00991244163719782	0.8	0	-0.314066614513717	0
rplB_0333	8	1.42325448641214	64	0.0039658428594796	0.928571428571429	0	-0.498491883489148	0
rplB_0337	20	398.300575722012	5226	0.0116923730186311	0.373684210526316	0	0.239209192412578	0
rplB_0340	25	495.457012850763	5106	0.0125742726062969	0.313333333333333	0	0.546584640704963	0
rplB_0341	4	1.48903198536646	94	0.00548956325636879	0.666666666666667	0	-0.744392242123057	0
rplB_0343	23	181.42882765305	2297	0.0106373086037451	0.430830039525692	0	0.423634461388009	0
rplB_0345	74	1787.32886136727	29088	0.104252025691755	0.215105516475379	3	1.9565279212399	0.641709276844412
rplB_0355	29	551.71445143383	8144	0.0265802964745819	0.295566502463054	0	0.546584640704963	0.247324613555291
rplB_0367	6	7.9107719892837	245	0.00849212423037208	0.6	0	-0.621442062806102	0
rplB_0377	20	214.589186160988	2246	0.00896996279676949	0.531578947368421	0	0.239209192412578	0
rplB_0381	1	0	0	0.000485083704486223	0	0	-0.928817511098488	0
rplB_0383	4	9.16705948215307	403	0.00276581405875724	0.666666666666667	0	-0.744392242123057	0
rplB_0387	13	3.76924666500536	145	0.0244855524720974	0.692307692307692	1	-0.907808209432051	0.72189349112426
rplB_0391	11	118.274850016836	2150	0.00611822746676404	0.381818181818182	0	-0.314066614513717	0
rplB_0392	51	242.013392038272	9086	0.109515240934149	0.468235294117647	2	-0.675935028340452	0.675124951941561
rplB_0396	12	8.66712944464167	236	0.0174625621869936	0.712121212121212	0	-0.621442062806102	0.569444444444444
rplB_0401	16	154.05774782445	2433	0.0299715486624583	0.341666666666667	0	-0.559966973147625	0.6796875
rplB_0413	22	568.454957701627	6686	0.0443808370778774	0.463203463203463	1	-0.620454744714189	0.661157024793388
rplB_0416	21	2.46970161654513	157	0.0394560253121883	0.914285714285714	1	0.0500366729608217	0.430839002267574
rplB_0429	6	9.75539506998683	315	0.00497608122804818	0.733333333333333	0	-0.621442062806102	0
rplB_0430	14	0.873855255145522	45	0.00608690364827118	0.945054945054945	0	-0.129641345538285	0
rplB_0433	4	0.746689760188212	21	0.00365126340700893	0.666666666666667	0	-0.744392242123057	0
rplB_0434	74	925.536795442139	18946	0.122425572435302	0.251388374676046	2	1.48269619119841	0.624178232286341
rplB_0443	11	48.2061197960519	764	0.0142373017488541	0.454545454545455	0	-0.437016793830671	0.297520661157025
rplB_0445	8	1.42325448641214	64	0.0039658428594796	0.928571428571429	0	-0.498491883489148	0
rplB_0467	17	11.0220840057934	496	0.030760204762894	0.757352941176471	2	-1.0357068982636	0.525951557093426
rplB_0471	4	3.82605048960866	126	0.00459335682719429	0.833333333333333	0	-0.744392242123057	0
rplB_0480	30	596.346742390632	7829	0.0149979569203902	0.386206896551724	0	0.853960088997349	0
rplB_0482	22	9.14898418405407	431	0.0430657736577489	0.878787878787879	2	-0.406106125898094	0.367768595041322
rplB_0486	5	1.9423838751712	66	0.00309141025461777	0.7	0	-0.68291715246458	0
rplB_0488	20	8.41076434705794	375	0.0127689945334019	0.863157894736842	0	0.239209192412578	0
rplB_0501	28	2.68788993027644	185	0.0549264134786659	0.912698412698413	2	0.583266516390551	0
rplB_0502	52	1049.87421616198	14011	0.0329677869060791	0.215686274509804	0	2.20641206148385	0
rplB_0506	6	9.75539506998683	315	0.00497608122804818	0.733333333333333	0	-0.621442062806102	0
rplB_0508	10	117.552075147298	1078	0.014850071934016	0.444444444444444	0	-0.498491883489148	0.34
rplB_0509	28	468.086060329045	8638	0.0326409641236049	0.296296296296296	0	0.0547839234371463	0.556122448979592
rplB_0513	12	5.26196002505255	207	0.00673095246543426	0.787878787878788	0	-0.252591524855239	0
