DATASET_MULTIBAR
SEPARATOR COMMA
DATASET_LABEL, abundance

#define colors for each individual field column (use hexadecimal, RGB or RGBA notation; if using RGB/RGBA, COMMA cannot be used as SEPARATOR)
FIELD_COLORS,#FFFF00,#008000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000
OTU_0628,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0629,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0630,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0
OTU_0631,0,0,0,0,0,0,0,0.00169090294217112,0,0,0,0,0
OTU_0632,0,0,0,0,0,0,0,0,0,0,0.00089126559714795,0,0
OTU_0633,0,0,0,0,0,0,0.00265111346765642,0,0,0,0,0,0
OTU_0634,0.00349243306169965,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0635,0,0,0,0,0,0,0,0,0,0,0,0.00419111483654652,0
OTU_0636,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0637,0,0,0,0,0,0,0.00212089077412513,0,0,0,0,0,0
OTU_0638,0,0,0,0,0,0,0,0,0,0,0.00267379679144385,0,0
OTU_0639,0,0,0,0,0,0,0,0,0,0,0.00757575757575758,0,0
OTU_0640,0,0,0,0,0,0,0,0,0,0,0.00089126559714795,0,0
OTU_0641,0,0,0,0,0,0.00396039603960396,0,0,0,0,0,0,0
OTU_0642,0,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0
OTU_0643,0,0,0,0,0,0,0,0,0,0,0,0,0.000917852225791648
OTU_0644,0,0,0,0,0,0,0.00265111346765642,0,0,0,0,0,0
OTU_0645,0,0,0,0,0,0.00297029702970297,0,0,0,0,0,0,0
OTU_0646,0,0,0,0.00783289817232376,0,0,0,0,0,0,0,0,0
OTU_0647,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0648,0,0,0,0,0,0,0.00291622481442206,0,0,0,0,0,0
OTU_0649,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0
OTU_0650,0,0,0,0,0,0.00396039603960396,0,0,0,0,0,0,0
OTU_0651,0,0,0,0,0,0,0.00185577942735949,0,0,0,0,0,0
OTU_0652,0,0,0,0,0,0,0.0031813361611877,0,0,0,0,0,0
OTU_0653,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0
OTU_0654,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0655,0,0,0,0,0,0,0.00265111346765642,0,0,0,0,0,0
OTU_0656,0,0,0,0,0,0,0,0,0,0,0.00668449197860963,0,0
OTU_0657,0,0,0,0,0,0,0,0.00743997294555293,0,0,0,0,0.00229463056447912
OTU_0658,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0659,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0660,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0661,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0662,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0
OTU_0663,0,0,0,0,0,0,0,0,0,0,0.00401069518716578,0,0
OTU_0664,0,0,0,0,0,0,0,0,0,0,0.00267379679144385,0,0
OTU_0665,0,0,0,0,0,0,0,0,0,0.00211528291909043,0,0,0
OTU_0666,0,0,0,0,0,0,0,0,0.00287907869481766,0,0,0,0
OTU_0667,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0
OTU_0668,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0669,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0670,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0671,0,0,0,0,0,0,0,0,0,0,0.00445632798573975,0,0
OTU_0672,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0673,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0
OTU_0674,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0
OTU_0675,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0676,0,0,0,0.00435161009573542,0,0,0,0,0,0,0,0,0.00321248279027077
OTU_0677,0,0,0,0,0,0,0,0,0,0.00105764145954521,0,0,0
OTU_0678,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0679,0.0139697322467986,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0680,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0
OTU_0681,0,0,0,0,0,0,0,0,0,0,0.00133689839572193,0,0
OTU_0682,0,0,0,0,0,0,0.00265111346765642,0,0,0,0,0,0
OTU_0683,0,0,0,0,0,0,0.00424178154825027,0,0,0,0,0,0
OTU_0684,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0685,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0686,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0687,0,0,0,0,0,0.00594059405940594,0,0,0,0,0,0,0
OTU_0688,0,0,0,0,0,0,0,0,0,0,0.00980392156862745,0,0
OTU_0689,0,0,0,0,0,0,0,0.0118363205951978,0,0,0,0,0
OTU_0690,0,0,0,0,0,0,0.00185577942735949,0,0,0,0,0,0
OTU_0691,0.00465657741559953,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0692,0,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0
OTU_0693,0.00349243306169965,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0694,0,0,0,0,0,0,0,0.00270544470747379,0,0,0,0,0
OTU_0695,0,0,0,0,0,0,0,0,0,0,0.00668449197860963,0,0
OTU_0696,0,0,0,0,0.00127307447485678,0,0,0,0,0,0,0,0
OTU_0697,0,0,0,0,0,0,0,0,0.00383877159309021,0,0,0,0
OTU_0698,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0699,0,0,0,0,0,0,0,0.00101454176530267,0,0,0,0,0.00550711335474988
OTU_0700,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0701,0,0,0,0,0,0.00198019801980198,0,0,0,0,0,0,0
OTU_0702,0,0,0,0,0,0.00198019801980198,0,0,0,0,0,0,0
OTU_0703,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0704,0,0,0,0,0,0,0.00159066808059385,0,0,0,0,0,0
OTU_0705,0,0,0,0,0,0,0.0063626723223754,0,0,0,0,0,0
OTU_0706,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0707,0,0,0,0,0,0,0,0.00169090294217112,0,0,0,0,0.00642496558054153
OTU_0708,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0709,0,0,0,0,0,0,0.00159066808059385,0,0,0,0,0,0
OTU_0710,0,0,0,0,0,0,0,0,0,0.00105764145954521,0,0,0
OTU_0711,0,0,0,0,0,0,0,0,0,0,0,0,0.00321248279027077
OTU_0712,0,0,0,0,0,0,0,0,0,0,0.00133689839572193,0,0
OTU_0713,0,0,0,0,0,0,0,0,0,0,0,0.00419111483654652,0
OTU_0714,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0715,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0716,0,0,0,0,0,0,0,0,0,0,0,0.010896898575021,0
OTU_0717,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0718,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0719,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0720,0,0,0,0,0,0,0,0.00405816706121069,0,0,0,0,0
OTU_0721,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0722,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0723,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0
OTU_0724,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0725,0,0,0,0,0,0,0,0,0,0.00158646218931782,0,0,0
OTU_0726,0,0,0,0,0,0,0,0,0,0.00105764145954521,0,0,0
OTU_0727,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0728,0,0,0,0,0,0,0,0,0,0,0.00802139037433155,0,0
OTU_0729,0,0,0,0,0,0,0,0,0,0.00211528291909043,0,0,0
OTU_0730,0,0,0,0,0,0,0.00424178154825027,0,0,0,0,0,0
OTU_0731,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0732,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0733,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0
OTU_0734,0,0,0,0.00870322019147084,0,0,0,0,0,0,0,0,0
OTU_0735,0,0,0,0,0,0,0,0,0,0.017451084082496,0,0,0
OTU_0736,0,0,0,0,0,0,0.00238600212089077,0,0,0,0,0,0
OTU_0737,0.00349243306169965,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0738,0,0,0,0,0,0,0,0,0,0,0.00089126559714795,0,0
OTU_0739,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0740,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0741,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0742,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0743,0,0,0,0,0,0.00693069306930693,0,0,0,0,0,0,0
OTU_0744,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0745,0,0,0,0,0,0,0,0.013527223537369,0,0,0,0,0
OTU_0746,0,0,0,0,0,0.0128712871287129,0,0,0,0,0,0,0
OTU_0747,0,0,0,0,0,0,0,0,0.00287907869481766,0,0,0,0
OTU_0748,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0749,0,0,0,0,0,0,0,0,0,0,0.00089126559714795,0,0
OTU_0750,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0751,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0752,0,0,0,0,0,0,0,0,0.00767754318618042,0,0,0,0
OTU_0753,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0754,0,0,0,0,0,0.00396039603960396,0,0,0,0,0,0,0
OTU_0755,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0756,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0757,0,0,0,0,0,0,0,0,0,0,0,0.00335289186923722,0
OTU_0758,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0759,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,0,0
OTU_0760,0,0,0,0,0,0.00495049504950495,0,0,0,0,0,0,0
OTU_0761,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0762,0,0,0,0,0,0,0,0.000676361176868448,0,0,0,0,0
OTU_0763,0,0,0,0,0,0,0,0,0,0,0,0,0.000458926112895824
OTU_0764,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0765,0,0,0,0,0.00254614894971356,0,0,0,0,0,0,0,0
OTU_0766,0,0,0,0,0,0,0,0.00101454176530267,0,0,0,0,0
OTU_0767,0,0,0,0,0,0.0118811881188119,0,0,0,0,0,0,0
OTU_0768,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0769,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0770,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0771,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0772,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0773,0,0,0,0,0,0,0,0,0,0,0.00445632798573975,0,0
OTU_0774,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0775,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0776,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0777,0,0,0,0,0.00127307447485678,0,0,0,0,0,0,0,0
OTU_0778,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0779,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0780,0,0,0,0,0,0,0,0,0,0,0.00311942959001783,0,0
OTU_0781,0,0,0,0,0,0.00396039603960396,0,0,0,0,0,0,0
OTU_0782,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0783,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0784,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0785,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0786,0,0,0,0,0,0,0,0,0,0,0.00401069518716578,0,0
OTU_0787,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0788,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0789,0,0,0,0,0,0,0,0,0,0,0,0.00838222967309304,0
OTU_0790,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0791,0,0,0.00490677134445535,0,0,0,0,0,0,0,0,0,0
OTU_0792,0,0,0.00490677134445535,0,0,0,0,0,0,0,0,0,0
OTU_0793,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0794,0,0,0,0.00435161009573542,0,0,0,0,0,0,0,0,0
OTU_0795,0,0,0,0.00348128807658834,0,0,0,0,0,0,0,0,0
OTU_0796,0,0,0,0,0,0,0.00397667020148462,0,0,0,0,0,0
OTU_0797,0,0,0,0,0,0,0,0.00405816706121069,0,0,0,0,0
OTU_0798,0,0,0,0,0,0,0,0,0,0.00105764145954521,0,0,0
OTU_0799,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0800,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0801,0,0,0.00392541707556428,0,0,0,0,0,0,0,0,0,0
OTU_0802,0,0,0,0,0,0,0,0.00101454176530267,0,0,0,0,0
OTU_0803,0,0,0,0,0,0,0.00132555673382821,0,0,0,0,0,0
OTU_0804,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0805,0,0,0,0,0,0,0,0,0,0,0,0.00335289186923722,0
OTU_0806,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0807,0,0,0,0,0,0,0,0.00169090294217112,0,0,0,0,0
OTU_0808,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0809,0,0,0,0,0,0,0,0,0,0,0.00623885918003565,0,0
OTU_0810,0,0,0,0,0,0,0,0,0,0,0.00089126559714795,0,0
OTU_0811,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0812,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0813,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0814,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0815,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0816,0,0,0.00392541707556428,0,0,0,0,0,0,0,0,0,0
OTU_0817,0,0,0,0,0,0,0,0,0,0.00158646218931782,0,0,0
OTU_0818,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0819,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0820,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0821,0,0,0,0,0,0,0,0,0,0,0,0.00419111483654652,0
OTU_0822,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0823,0,0,0,0,0,0,0,0,0,0.00317292437863564,0,0,0
OTU_0824,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0825,0,0,0,0,0,0,0,0,0,0,0.00089126559714795,0,0
OTU_0826,0,0,0,0,0,0,0,0,0,0,0.0106951871657754,0,0
OTU_0827,0,0,0,0,0,0,0,0,0,0,0.0053475935828877,0,0
OTU_0828,0,0,0,0,0,0,0,0,0,0,0.00311942959001783,0,0
OTU_0829,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0830,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0831,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0832,0,0,0,0,0,0,0.00159066808059385,0,0,0,0,0,0
OTU_0833,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0834,0,0,0,0,0,0,0,0,0,0,0,0,0.00321248279027077
OTU_0835,0,0,0,0,0,0,0.00132555673382821,0,0,0,0,0,0
OTU_0836,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0837,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0838,0,0,0,0,0,0,0.00159066808059385,0,0,0,0,0,0
OTU_0839,0,0,0,0,0,0,0,0,0,0,0.00802139037433155,0,0
OTU_0840,0,0,0,0,0,0,0,0,0.00287907869481766,0,0,0,0
OTU_0841,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0842,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0843,0,0,0,0,0,0,0,0,0,0,0.0129233511586453,0,0
OTU_0844,0,0,0,0,0,0.00495049504950495,0,0,0,0,0,0,0
OTU_0845,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0846,0,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0
OTU_0847,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0848,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0849,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0850,0,0,0,0,0,0,0,0.0118363205951978,0,0,0,0,0
OTU_0851,0,0,0,0,0.00127307447485678,0,0,0,0,0,0,0,0
OTU_0852,0,0,0,0,0,0,0.00212089077412513,0,0,0,0,0,0
OTU_0853,0,0,0,0,0,0,0,0,0,0,0.00222816399286988,0,0
OTU_0854,0,0,0,0,0,0,0.00212089077412513,0,0,0,0,0,0
OTU_0855,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0856,0,0,0,0,0.00127307447485678,0,0,0,0,0,0,0,0
OTU_0857,0,0,0,0,0,0,0,0,0,0,0.0071301247771836,0,0
OTU_0858,0,0,0,0,0,0,0,0,0,0,0,0.00586756077116513,0
OTU_0859,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0860,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0861,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0862,0,0,0,0,0,0.00396039603960396,0,0,0,0,0,0,0
OTU_0863,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0864,0,0,0,0,0,0,0,0,0,0,0.00579322638146168,0,0
OTU_0865,0,0,0,0,0,0,0.00185577942735949,0,0,0,0,0,0
OTU_0866,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0867,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0868,0,0,0,0,0,0,0,0,0,0,0.00757575757575758,0,0
OTU_0869,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0870,0,0,0,0,0,0,0,0,0.00287907869481766,0,0,0,0
OTU_0871,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0872,0,0,0,0.00870322019147084,0,0,0,0,0,0,0,0,0
OTU_0873,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0874,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0875,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0876,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0877,0,0,0,0,0,0,0,0,0,0,0.00445632798573975,0,0
OTU_0878,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0879,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0880,0,0,0,0,0,0,0.00265111346765642,0,0,0.00581702802749868,0,0,0
OTU_0881,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0882,0,0,0,0,0,0,0,0.00202908353060534,0,0,0,0,0
OTU_0883,0,0,0,0,0,0,0,0,0,0,0,0,0.000917852225791648
OTU_0884,0,0,0,0,0,0.00198019801980198,0,0,0,0,0,0,0
OTU_0885,0,0,0,0,0,0,0,0.00101454176530267,0,0,0,0,0
OTU_0886,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0887,0,0,0,0,0,0.00396039603960396,0,0,0,0,0,0,0
OTU_0888,0,0,0,0,0,0,0,0,0,0,0.0017825311942959,0,0
OTU_0889,0,0,0,0,0,0,0,0,0,0.00158646218931782,0,0,0
OTU_0890,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0891,0,0,0,0,0.00254614894971356,0,0,0,0,0,0,0,0
OTU_0892,0.010477299185099,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0893,0,0,0,0,0,0,0.00265111346765642,0,0,0,0,0,0
OTU_0894,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0895,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0896,0,0,0,0,0,0,0,0,0,0.00105764145954521,0,0,0
OTU_0897,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0898,0,0,0,0,0,0,0,0,0,0,0.0106951871657754,0,0
OTU_0899,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0900,0,0,0,0,0,0,0,0,0,0,0,0,0.00321248279027077
OTU_0901,0,0,0,0,0,0,0,0,0,0,0.0071301247771836,0,0
OTU_0902,0,0,0,0,0,0,0,0,0,0.00158646218931782,0,0,0
OTU_0903,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0904,0,0,0,0,0,0,0,0,0,0,0,0.00670578373847443,0
OTU_0905,0,0,0,0,0,0,0,0,0,0,0,0,0.00413033501606241
OTU_0906,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0
OTU_0907,0,0,0,0,0,0,0.00477200424178155,0,0,0,0,0,0
OTU_0908,0,0,0.00686947988223749,0,0,0,0,0,0,0,0,0,0
OTU_0909,0,0,0,0,0,0,0,0,0,0,0.0276292335115865,0,0
OTU_0910,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0911,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0912,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0913,0,0,0,0,0,0,0.00159066808059385,0,0,0,0,0,0
OTU_0914,0,0.00514579759862779,0,0,0,0,0,0,0,0,0,0,0
OTU_0915,0,0,0,0,0,0,0.00132555673382821,0,0,0,0,0,0
OTU_0916,0,0,0,0,0,0.00297029702970297,0,0,0,0,0,0,0
OTU_0917,0,0,0,0,0,0,0,0,0,0,0.00133689839572193,0,0
OTU_0918,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0919,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0920,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0921,0.00349243306169965,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0922,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0923,0,0,0,0,0,0,0,0,0,0,0,0,0.00137677833868747
OTU_0924,0,0,0,0,0.00318268618714195,0,0,0,0,0,0,0,0
OTU_0925,0,0,0,0,0,0,0,0,0,0.00158646218931782,0,0,0
OTU_0926,0,0,0.0441609421000981,0,0,0,0,0,0,0,0,0,0
OTU_0927,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0928,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0929,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0930,0,0,0,0,0,0,0,0,0,0,0.00133689839572193,0,0
OTU_0931,0,0,0.0117762512266928,0,0,0,0,0,0,0,0,0,0
OTU_0932,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0933,0,0,0,0,0,0,0,0,0,0,0,0,0.00137677833868747
OTU_0934,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0935,0,0,0,0,0,0,0,0,0,0,0.00267379679144385,0,0
OTU_0936,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0937,0,0,0,0,0,0,0.00477200424178155,0,0,0.00687466948704389,0,0,0
OTU_0938,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0939,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0940,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0941,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0942,0,0,0,0,0,0.00198019801980198,0,0,0,0,0,0,0
OTU_0943,0,0,0,0,0,0,0,0,0,0.00211528291909043,0,0,0
OTU_0944,0,0,0,0,0,0,0,0,0,0,0.0035650623885918,0,0
OTU_0945,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
